Id,SalePrice
2340,325057.6939534236
1618,165793.24376567945
2843,104996.30264784892
1061,380858.9315716055
2786,125898.66243857745
1935,138091.17744864916
1341,93425.19013024619
521,284478.21087844914
2136,141446.47187530846
996,195261.0395019365
227,145807.51231364242
135,177021.21472611598
1167,176669.55964490824
294,279632.2581956533
1776,200888.4104894077
540,170825.27623331774
1717,211408.70994242598
2303,134592.82450899068
116,184280.80513356076
127,135743.23065116204
1371,127498.61000244289
1014,198036.40871069688
1507,103212.13411865874
702,145757.5622776702
750,142775.18564616662
261,152199.2192160684
1559,81945.97217730699
577,235685.99614116992
2812,198100.74566402688
2080,149728.29413816534
1368,111455.58175638456
2376,132386.22774297534
659,90443.9070200117
1235,125576.6161116866
332,90093.6595354905
1917,135291.5155152983
2094,247222.96885679837
1460,292918.81575376226
1471,219755.1839735326
1509,123178.05866903707
1922,145940.5467949995
433,526632.7753870502
460,260867.75362328097
1116,253863.4377100934
1137,159349.03563427593
53,164624.35241561814
2354,250996.89735898798
1475,194808.0350758504
1761,628683.6454175179
842,138675.85036044964
2739,178163.8064505027
2509,151837.4497595711
1007,215959.60816579557
2610,162245.8377238463
1952,93515.5843444032
2719,164239.2296234406
2921,68813.93769104431
1966,142970.7626204976
292,131106.53396647697
1204,189854.50483107418
1829,287707.1075790714
2419,181825.09763336924
391,163095.29974087825
798,106687.7681005653
481,181132.69463523003
193,184197.8320562969
555,122284.08005797463
899,23806.76860822161
2357,176067.4700647296
328,107611.23530353543
1356,115843.7490387666
1154,117707.5882285538
1730,173799.01617103218
2249,147670.57094249115
1119,279100.5128079011
2856,127412.30412608906
1394,134401.13092199055
2587,147688.60786691844
61,343326.5324429304
2661,203262.04649092766
2711,136390.2401294976
1147,179789.7770709429
757,125982.553871324
2623,112908.64774742823
2378,153122.34215824568
1413,139632.28005115237
1722,218136.80544075853
1112,215085.6033576938
1623,191880.13001621966
1201,177531.02577614377
1513,118095.4881585112
957,278655.030618125
1171,254127.4469644835
1145,184841.84082713156
2726,254546.52982950903
703,157725.9879557222
760,90357.21488722383
1964,146522.04662540945
2512,175377.0152716915
159,163146.13231594887
1281,155949.01861955682
468,171518.68874614467
290,113224.72350752474
665,109092.78333749912
1463,285173.148058582
1792,216980.17673806066
923,167018.15092888867
500,302571.0020040479
1408,205431.91394997103
331,81885.34165836766
170,78320.32213900556
2192,95378.29292225944
2571,318956.87386354536
2314,169527.67091203903
2647,82577.83799717261
422,441666.4916048297
2457,342585.84856278234
1838,204174.5228649766
2805,259059.1778999796
1645,152985.77682758562
1711,301772.77619854687
2825,241020.9743644007
322,368115.65869694436
2103,278073.54529509984
342,132425.0271450743
600,116244.22447743634
488,197033.49644034897
1725,322834.0776335672
2246,289774.7589649891
2847,190052.1440971159
806,225931.24751947404
530,235928.08698505466
963,189930.93040451827
2678,90916.73160452911
171,92523.34621346834
2401,459279.6251402128
805,206234.66446718338
2259,51656.15052785954
1748,172821.45311389666
1361,122163.07856456496
1677,119347.29779723103
1406,152578.81949348975
2322,215561.16885026387
688,141735.50325853468
143,139548.4600579369
804,190303.1774904877
1214,156396.09310366254
2828,143248.91919127497
1999,217518.67856270095
2467,197935.77662113594
2665,152134.82384199632
1538,387588.92908494244
398,104088.51610135377
2822,131793.0847506763
2157,140243.1906306558
1856,207839.02072614082
1269,119910.50513664132
2570,121065.83263458667
2320,232323.8064608669
1517,115850.72292347066
2304,133200.3349659305
1312,102322.00511709292
2012,127231.48204956834
506,213900.62949558932
2865,205370.64414741652
2367,98211.6430712601
554,102004.35698478037
238,127565.12326183333
1954,119997.5593601499
2488,157055.19865329875
2291,97055.17642783117
1969,144177.9684743163
2725,168317.1563001319
1482,140568.03201459523
2763,206212.01245534353
503,258403.30820412893
1584,237831.56404307764
1531,163430.452946769
2210,182625.6414143779
459,329865.8403315561
556,129698.32189208845
1347,117195.06465757414
1290,87986.302636058
1388,111852.30785406679
1571,197605.96258740508
2754,203157.12812723807
765,153148.87988854095
2494,126456.53870529225
2870,184702.6137746444
7,226270.22485129634
1114,252849.2904533578
2418,272274.01049691415
291,99181.32388578782
18,375155.7869111395
39,371478.54918860947
1001,288738.80834787333
2442,241073.31940218364
616,114552.28398277168
2680,90370.27187543809
1414,119354.17005730578
289,153900.34202628423
40,256469.1888400329
860,124593.08380719871
409,125221.6551608051
673,135543.11655620873
2427,170520.8831982563
2036,213472.2384768266
2564,140843.84704862378
642,144056.0590178297
1008,185317.6598485549
1908,154998.2110586727
2519,207924.0492588248
1369,77464.77834570939
2855,173877.95405639737
712,86753.55443724095
1943,91216.68341064014
1958,128109.195135819
107,122253.41291389574
2295,181557.94204929724
704,93917.40243443393
676,126093.53145361171
259,186837.0393266276
93,285213.38787285535
106,231780.52778046305
2315,182884.48719487674
1050,120026.56695936159
1095,183482.79232502173
2709,139951.55935257568
758,174331.33604610607
1496,152108.96166164946
2370,118612.46319113419
2458,280166.77302582277
2733,139691.49958126774
161,255032.56871300115
726,181804.89874231964
845,208675.3078323206
947,241542.50571107547
2232,116311.67526261725
2563,148622.24353274028
2299,120687.79198456218
211,120851.22402205967
605,147781.21705946297
1478,191293.8615181319
2247,287016.8707600497
2274,182963.89683659625
2869,225767.8230921639
967,216009.5358632837
2656,120041.28666483023
667,223555.95549765346
1042,106728.2160774325
2023,156555.40199601487
2447,413375.3306011829
2055,129371.81252527706
2275,302820.430457033
2204,173054.0091960186
1563,297093.73550843034
483,212439.7007013314
796,125365.00681763755
1526,167749.39720228358
2042,129459.18021622006
442,336209.84808242857
1693,317875.69779682206
1468,205999.7370672453
1430,223823.71703506872
2605,133082.84524774438
1529,188779.40028598256
335,135129.0352938841
1287,132286.87156556122
31,132277.0159449558
1785,313510.02332006465
82,157760.5653221601
2620,88753.2046839797
252,180080.93930958552
721,92328.31030967875
2165,180440.37193773806
2316,176338.9816763573
775,130728.74871818916
1558,103124.37690033788
17,197376.5876593526
1022,223749.44614473518
925,144705.50992944316
438,303844.4446928544
1270,137717.0653707285
1272,154870.97477494847
215,152772.9283449261
266,225529.39903208803
2402,286479.5877038965
1250,118562.8962536017
1984,151687.55743035846
1279,136036.4242807295
377,225431.309245625
1252,144594.04296546514
2156,256887.30853936603
499,306174.4615874642
1374,133609.10329914276
2898,250964.480021041
401,112343.3798338296
2721,166896.68800896735
2078,235810.32672293688
2589,130282.9666113643
1946,287964.5896614138
1334,125950.08254276447
2781,231076.6760639452
431,398420.05170786765
576,206805.32445399184
1474,205607.038740858
2254,151573.50117112874
2155,269119.46226845816
885,107455.25315652638
643,136550.24398529413
1944,130303.1033526774
480,191215.83881656328
2845,79646.05218743104
2387,342526.9115975888
2407,204901.5495347651
2527,168473.59055362406
2514,139785.47108001309
629,166467.18040099237
80,192850.3049054484
1876,132640.10232733918
1546,126969.79786692726
2518,177181.38130484303
2347,164354.59543246226
783,221865.8047624299
1322,76409.96172495822
194,92026.32923477881
1770,310518.7901360381
2143,140716.2204155658
1229,217540.30905933806
511,287004.35268459213
46,210755.62789180156
1348,177461.74180724495
2465,195579.10089156215
387,227736.1810266142
873,213007.58123223952
1918,121109.07036812158
2764,216376.44863501916
2184,129194.43097488408
934,134920.04331386898
1920,135739.61440123685
2631,142029.77747303172
1768,657453.0401026469
2040,119131.34036740605
1749,214564.00922224158
834,232564.0544535993
1457,254003.45181260712
79,122672.76464355251
2302,116968.87952107505
1817,139346.95441814663
2755,245505.48979353168
359,175237.8006277853
2059,119861.21812129911
2092,238593.42196138
2516,236331.60419595556
150,115238.12457715622
1656,154523.84322459289
83,84083.7226285426
2411,181412.21167828952
795,90253.48873845604
2312,250906.5387477132
2917,72626.03719834395
1624,173651.80436073526
2215,307744.3124188392
1211,145472.57945029388
1485,137976.61713365046
1024,170530.64216441856
570,207391.80766753762
2874,129582.78258026493
700,102627.8357675417
2756,215340.30227803817
2022,187809.89777219272
583,206391.25855634082
2392,380239.834875191
2424,193264.07426344173
212,78091.52135140538
736,153144.235580108
1610,165357.21834264352
890,94361.09282505096
467,170900.20605077545
578,243034.32682179165
1747,174703.50028699797
1149,155776.59287987504
2758,232627.58797955062
857,133602.45452137952
2219,298016.02192178386
733,105490.50033924283
2909,97852.9392243507
1798,283218.3634511152
235,123901.46137105714
2366,134674.52584374393
1027,126223.82917113093
1195,126644.31400055028
1303,67333.80247163925
148,163597.1988655154
608,151150.28558202382
2515,189164.41163652958
821,321854.86029455607
2500,277499.4606830331
745,119698.39896956668
741,119122.35398790496
1611,109807.67825809514
2532,139288.8723962382
1081,223582.87016541848
1692,473601.1594307377
2520,158065.9762726511
276,81453.65843345574
1992,116651.72824024563
663,93200.10146816963
418,137979.88879223834
1733,165400.62305363506
2359,136249.9101089062
253,189522.57005471128
1518,187033.3020073225
2035,129819.15918626051
2919,82219.80761828955
1540,259503.1232810784
2120,145439.97928479686
1674,189287.02664068408
256,148680.0425496603
2361,120415.6966315682
978,85029.45354920291
2280,184770.94350720447
2095,225791.60407754756
1709,336471.9515726405
2801,236654.4375827657
1246,127655.80815323521
2373,108820.14688998247
1055,270696.6785412857
2017,134529.57254607882
1099,284299.39171201363
1344,106099.42174356052
835,198343.50442274113
1117,224120.13266904923
2043,110375.59572719876
2085,116040.5680795458
410,149068.40802912088
2650,89890.11576192958
2867,182367.62212317382
1668,130672.25052064208
1161,169998.67623673385
2122,162725.89922567506
2539,150366.7448212392
1047,129688.5517366807
1445,123949.53821700354
541,124272.11941643292
569,251003.86925151036
1276,132014.39688181164
918,144808.80854755174
326,171493.85777969228
1936,121286.22718476449
895,92005.08079159504
257,151088.00211745306
1241,169933.04575112637
1545,109790.51247409868
1189,159632.64208585827
270,138706.25099309132
2066,222440.49896950935
693,110894.62958986673
1259,159160.2220560943
2916,153553.1077808647
2321,303849.6476890713
1977,92394.70134948325
1895,147816.29192945117
1240,159642.3179729105
85,139512.27963651757
1823,119646.14115925271
825,305875.0483572804
110,215692.34111261147
697,125906.73108135935
2297,116368.12509568754
1231,134434.24419182085
1355,127962.2226805788
968,367783.69090481964
584,211905.64850159868
1315,119290.40162056948
1606,141282.48216061416
206,93847.28196299364
1685,362115.9658692274
2016,132837.22809029324
869,214938.1132000721
2135,128336.14031078585
2346,167238.48793501343
2430,216993.80281097908
2198,119207.12515124501
2652,107227.73680250846
27,117079.57928250523
241,156057.40418565745
906,123630.30926597322
1506,105005.53052575915
2098,422668.5271016448
1435,220167.7264193326
2213,152815.16424366113
1274,124294.47937451262
743,73615.44727019638
1737,189173.54247866618
2797,264095.9229247059
2185,81054.77730427435
58,157697.84566335496
830,194073.47766953454
808,123381.92927567364
680,158154.24906241882
1153,115825.12486531967
1291,130420.76757262312
1818,89171.5866273719
2161,180486.8476494143
1883,129194.08811136396
350,381790.113372658
2473,132633.69572445645
295,213254.98686683257
293,174653.9676526629
859,125628.9994507593
288,88921.009592158
1578,164066.65709523245
102,166831.77843486954
2831,171620.0438533744
1030,161788.9030571027
2551,135219.5205273766
1286,179025.9431150361
958,313153.2957846888
776,119806.41068839171
72,213878.88590647455
2263,258863.13161187255
1866,148562.39852797298
2876,80470.91067513084
2146,275235.10628567997
103,167037.4717649815
1500,131165.70758386282
492,180154.80520339793
167,152222.4552550854
2597,111604.30467871603
2685,106364.07640465056
1035,144456.5136784938
1220,75467.26671925678
2602,141514.72854536635
2159,200375.9992016391
695,177946.53477162533
1109,261887.6447313099
640,208312.97623920065
1652,162291.24170701846
2090,177231.42866560566
1188,174936.11336397054
2345,213017.85225824168
1059,430211.9035784303
2751,229877.85133344296
128,217630.33698908312
1523,187663.52787508405
2925,149000.64528194582
2145,291204.0389004116
1121,208490.15862167717
566,319200.4202061838
565,231349.1208995331
1331,136957.68992592965
2928,132310.0547885712
156,148605.4398607152
797,144868.5720551841
327,91520.98170604228
2859,152679.91000663806
1453,113528.09257370175
1762,369202.58231184003
1868,194881.1709294256
1760,183692.92999205066
1113,247896.37384863317
1812,185463.6177709768
117,149035.08344372277
1142,198845.73950461467
2342,425589.4675395224
927,164713.78612040487
2478,192730.49746434286
655,100578.98375278467
2064,121410.06585073384
369,259318.9282054319
2239,108943.50390541359
2732,221264.50113267195
1653,159014.7378700863
959,216314.7831375672
2395,348639.5184847652
1412,111923.65938514659
271,254871.29211104865
1484,136530.49390065734
1497,154311.76705104744
552,144982.26769403508
2,115191.9794737668
1855,257592.29356195894
4,260658.44377666217
2292,169205.9643802168
134,144120.11702403438
646,105522.9300781017
42,317218.6688934523
532,205752.6068380864
713,121443.91152239825
2561,132234.71187158025
2360,128318.09387969832
1333,126338.21875458195
1407,246837.44670291294
2892,306506.68724402296
574,219135.07294212433
1227,160176.74050084376
2591,223704.20573682393
1476,210063.92488079317
1125,298156.9331569781
1446,143516.37937672733
408,106637.48115654277
1101,304537.2140224727
2251,197372.6666278695
373,175209.816218701
2554,130318.60223421204
2382,273422.0016762461
1985,91043.06590548872
519,207549.39296403373
1093,206954.01379033958
864,266302.67201449204
2889,142397.19613804782
2308,157685.43975164066
986,164328.5795855008
1302,154499.24265918863
585,147973.64274268356
2708,159345.1346659629
147,129004.41700507946
1441,212976.7832289996
383,175703.80560289885
285,144999.68621726206
181,101613.89292338658
358,152684.18164826054
780,124018.88182248265
258,185514.64234033515
1865,150016.20799116467
692,133856.5035185005
2902,348604.448720474
508,276420.63795582566
2638,126830.75763366357
36,151471.48755332755
611,167197.11277503046
2281,134420.766290436
1678,126397.29764236891
1696,510506.3617143065
1557,80234.59131742723
2180,149747.75348220585
1726,219155.76780335765
951,149600.65693046653
267,233780.85041871725
2706,135953.12746667003
2221,243370.32763557817
1357,145059.3566676312
2901,324951.3656540956
347,173331.95915313007
2164,177489.09349579355
1586,331073.01083493454
360,167555.76255824108
1769,240687.97817841996
2617,170626.02525997383
1879,126175.36089980035
991,209484.8439326354
1535,137018.8240551074
1191,143354.40071937125
1579,197316.4269150159
1882,147585.41169336118
1510,126445.46316905873
2196,94552.01875307427
1845,182724.42713017808
2336,422348.465478154
942,83162.00097279059
861,133628.31378335107
2555,106665.4374877429
1392,148283.0092270404
2099,280181.85859435186
1543,112675.93615596005
948,279722.8527685236
1239,149674.29567522
22,200354.98590181686
2796,239873.4464849232
2747,157308.0322583752
92,287604.05362011865
210,162745.41295526127
1858,217434.66731623776
2228,143518.35144211457
447,234984.93345447883
827,241855.1943049104
1649,210385.35082070052
682,142725.39420847758
2698,102627.24584247681
494,158873.74116359884
214,86245.39611382919
2441,246235.22935279107
2679,94970.53640737598
1336,141918.42333997195
465,175922.58990055064
1524,164205.3405853595
2543,114133.00661004183
631,126964.3690229248
2452,336457.1618221662
228,146003.6943184556
126,161486.279147374
1092,209424.2618078266
1122,204906.71738734405
932,183804.3569195644
1980,82360.20858993546
2171,111672.65923435986
551,144562.10945097797
2768,169356.57722451945
2056,116895.44690530153
1159,404586.48269850825
2645,97093.85024783954
1174,164450.53040281098
2266,207028.3541246857
2462,388849.75021168124
1219,141828.5602024086
2922,194222.86772791104
118,137169.98935773224
474,161191.29943599558
2576,148185.7979997567
872,297699.7039991326
1077,220906.1221904594
1536,163431.08757147889
1150,127712.80161112506
2341,307745.7761847208
1931,137462.37550830212
2785,136890.70653318462
2538,128569.5649176659
597,196355.1306943972
464,176970.17757265604
233,247911.39207270087
2169,136234.6638278766
2123,160279.86840582974
1867,158099.61054237682
137,273039.4729595956
515,234524.83042424984
933,111819.54141791048
2784,139410.33497031537
972,167132.16578897505
599,176674.42031715505
2614,121329.88517408654
2582,148116.44789363863
1409,167143.5977215913
175,81401.54381125304
352,221734.07218577736
976,80819.80131919109
2134,194181.29147129666
984,120955.35268312648
2396,388561.14723709936
1673,147718.43594447916
404,119640.05603210808
607,167074.96624485965
814,178648.17224329757
868,200835.6399255836
2271,212368.54227211655
1633,269174.6632860041
337,235449.00020192296
2765,150707.55969831347
1746,224992.77113353455
368,367077.00569181866
2806,192768.06149152113
1662,171557.81726486527
1234,217455.21915485203
1373,138526.24656680136
1672,107792.80237307925
1939,126362.20328422604
